Instance,Terminal,Layer,X location,Y location,Voltage
rebuffer122,VPWR,li1,227.0100,78.8800,1.799963
clone104,VPWR,li1,94.9900,46.2400,1.799923
rebuffer103,VPWR,li1,279.2200,29.9200,1.799756
rebuffer102,VPWR,li1,223.5600,24.4800,1.799960
rebuffer86,VPWR,li1,261.5100,40.8000,1.799736
rebuffer85,VPWR,li1,262.4300,46.2400,1.799661
rebuffer84,VPWR,li1,264.5000,46.2400,1.799661
rebuffer81,VPWR,li1,162.6100,35.3600,1.799968
rebuffer80,VPWR,li1,269.1000,24.4800,1.799934
rebuffer79,VPWR,li1,281.0600,24.4800,1.799926
rebuffer78,VPWR,li1,271.8600,24.4800,1.799931
rebuffer77,VPWR,li1,273.7000,24.4800,1.799930
rebuffer76,VPWR,li1,276.4600,24.4800,1.799929
rebuffer75,VPWR,li1,278.7600,24.4800,1.799927
rebuffer74,VPWR,li1,268.6400,24.4800,1.799934
rebuffer73,VPWR,li1,272.3200,29.9200,1.799763
rebuffer72,VPWR,li1,283.8200,19.0400,1.799879
rebuffer71,VPWR,li1,265.8800,24.4800,1.799935
rebuffer70,VPWR,li1,277.3800,29.9200,1.799758
rebuffer69,VPWR,li1,274.6200,19.0400,1.799879
rebuffer68,VPWR,li1,274.1600,29.9200,1.799761
rebuffer67,VPWR,li1,281.9800,24.4800,1.799926
clone66,VPWR,li1,110.1700,51.6800,1.799936
rebuffer65,VPWR,li1,260.8200,19.0400,1.799880
rebuffer64,VPWR,li1,254.8400,24.4800,1.799942
rebuffer63,VPWR,li1,272.0900,19.0400,1.799880
rebuffer62,VPWR,li1,281.2900,19.0400,1.799879
rebuffer61,VPWR,li1,175.7200,40.8000,1.799917
rebuffer60,VPWR,li1,221.0300,24.4800,1.799962
rebuffer59,VPWR,li1,296.7000,40.8000,1.799719
rebuffer58,VPWR,li1,295.7800,40.8000,1.799719
rebuffer47,VPWR,li1,245.4100,68.0000,1.799951
rebuffer46,VPWR,li1,229.7700,89.7600,1.799936
rebuffer45,VPWR,li1,296.9300,209.4400,1.799927
rebuffer41,VPWR,li1,235.2900,269.2800,1.799958
rebuffer40,VPWR,li1,284.0500,89.7600,1.799902
rebuffer34,VPWR,li1,296.9300,209.4400,1.799927
rebuffer33,VPWR,li1,234.6000,84.3200,1.800000
clone28,VPWR,li1,189.7500,29.9200,1.799935
clone27,VPWR,li1,204.9300,51.6800,1.799970
clone26,VPWR,li1,172.7300,62.5600,1.799990
rebuffer25,VPWR,li1,252.3100,165.9200,1.799933
clone24,VPWR,li1,168.1300,187.6800,1.799989
rebuffer23,VPWR,li1,127.1900,285.6000,1.799995
rebuffer22,VPWR,li1,169.2800,40.8000,1.799900
rebuffer21,VPWR,li1,225.1700,13.6000,1.800000
rebuffer20,VPWR,li1,84.1800,280.1600,1.799990
rebuffer19,VPWR,li1,230.9200,24.4800,1.799955
rebuffer18,VPWR,li1,267.4900,165.9200,1.799921
rebuffer17,VPWR,li1,222.1800,176.8000,1.799934
rebuffer16,VPWR,li1,261.5100,176.8000,1.799889
rebuffer15,VPWR,li1,290.2600,89.7600,1.799899
rebuffer14,VPWR,li1,91.3100,280.1600,1.799989
rebuffer13,VPWR,li1,253.2300,171.3600,1.799974
rebuffer12,VPWR,li1,268.6400,46.2400,1.799661
rebuffer11,VPWR,li1,266.3400,204.0000,1.800000
rebuffer10,VPWR,li1,270.2500,182.2400,1.800000
rebuffer9,VPWR,li1,282.6700,155.0400,1.800000
rebuffer8,VPWR,li1,282.2100,122.4000,1.799996
rebuffer7,VPWR,li1,200.7900,155.0400,1.800000
rebuffer6,VPWR,li1,263.3500,149.6000,1.799943
rebuffer5,VPWR,li1,273.4700,165.9200,1.799916
rebuffer4,VPWR,li1,259.6700,149.6000,1.799945
rebuffer3,VPWR,li1,258.2900,165.9200,1.799929
rebuffer2,VPWR,li1,277.3800,84.3200,1.800000
rebuffer1,VPWR,li1,278.7600,155.0400,1.800000
clkload14,VPWR,li1,275.0800,263.8400,1.799598
clkload13,VPWR,li1,261.7400,274.7200,1.799430
clkload12,VPWR,li1,274.8500,193.1200,1.799634
clkload11,VPWR,li1,287.2700,220.3200,1.799970
clkload10,VPWR,li1,202.1700,285.6000,1.799970
clkload9,VPWR,li1,154.7900,291.0400,1.799948
clkload8,VPWR,li1,209.9900,252.9600,1.799800
clkload7,VPWR,li1,166.7500,252.9600,1.799903
clkload6,VPWR,li1,246.3300,73.4400,1.799676
clkload5,VPWR,li1,239.4300,89.7600,1.799928
clkload4,VPWR,li1,232.9900,40.8000,1.799753
clkload3,VPWR,li1,193.2000,46.2400,1.799800
clkload2,VPWR,li1,93.1500,100.6400,1.799732
clkload1,VPWR,li1,47.8400,89.7600,1.799958
clkload0,VPWR,li1,93.3800,40.8000,1.799745
clkbuf_4_15_0_clk,VPWR,li1,278.9900,263.8400,1.799587
clkbuf_4_14_0_clk,VPWR,li1,266.1100,274.7200,1.799412
clkbuf_4_13_0_clk,VPWR,li1,276.2300,193.1200,1.799634
clkbuf_4_12_0_clk,VPWR,li1,291.8700,220.3200,1.799970
clkbuf_4_11_0_clk,VPWR,li1,203.5500,291.0400,1.799829
clkbuf_4_10_0_clk,VPWR,li1,155.7100,296.4800,1.799850
clkbuf_4_9_0_clk,VPWR,li1,214.5900,252.9600,1.799784
clkbuf_4_8_0_clk,VPWR,li1,167.6700,252.9600,1.799903
clkbuf_4_7_0_clk,VPWR,li1,247.2500,73.4400,1.799676
clkbuf_4_6_0_clk,VPWR,li1,235.7500,95.2000,1.799988
clkbuf_4_5_0_clk,VPWR,li1,232.9900,46.2400,1.799661
clkbuf_4_4_0_clk,VPWR,li1,192.5100,40.8000,1.799827
clkbuf_4_3_0_clk,VPWR,li1,92.2300,100.6400,1.799732
clkbuf_4_2_0_clk,VPWR,li1,48.9900,95.2000,1.799848
clkbuf_4_1_0_clk,VPWR,li1,94.5300,40.8000,1.799745
clkbuf_4_0_0_clk,VPWR,li1,51.2900,51.6800,1.799891
clkbuf_0_clk,VPWR,li1,165.6000,160.4800,1.799789
fanout255,VPWR,li1,292.1000,29.9200,1.799748
fanout254,VPWR,li1,295.7800,171.3600,1.799964
fanout253,VPWR,li1,295.7800,165.9200,1.799900
fanout252,VPWR,li1,294.4000,231.2000,1.799876
fanout251,VPWR,li1,266.8000,269.2800,1.799955
fanout250,VPWR,li1,292.5600,274.7200,1.799389
fanout249,VPWR,li1,213.4400,231.2000,1.799932
fanout248,VPWR,li1,291.6400,29.9200,1.799749
fanout247,VPWR,li1,296.7000,29.9200,1.799747
fanout246,VPWR,li1,294.4000,29.9200,1.799747
fanout245,VPWR,li1,117.3000,100.6400,1.799786
fanout244,VPWR,li1,119.1400,89.7600,1.799949
fanout243,VPWR,li1,153.6400,19.0400,1.799937
fanout242,VPWR,li1,153.1800,13.6000,1.800000
fanout241,VPWR,li1,146.2800,35.3600,1.799948
fanout240,VPWR,li1,63.9400,57.1200,1.799979
fanout239,VPWR,li1,88.3200,35.3600,1.799937
fanout238,VPWR,li1,119.3700,35.3600,1.799934
fanout237,VPWR,li1,135.7000,193.1200,1.799976
fanout236,VPWR,li1,203.3200,242.0800,1.799978
fanout235,VPWR,li1,191.3600,269.2800,1.799968
fanout234,VPWR,li1,136.1600,247.5200,1.799992
fanout233,VPWR,li1,142.6000,274.7200,1.799950
fanout232,VPWR,li1,210.6800,160.4800,1.799894
fanout231,VPWR,li1,133.4000,193.1200,1.799976
fanout230,VPWR,li1,127.8800,274.7200,1.799955
fanout229,VPWR,li1,106.7200,231.2000,1.799992
fanout228,VPWR,li1,115.0000,198.5600,1.800000
fanout227,VPWR,li1,63.9400,165.9200,1.799998
fanout226,VPWR,li1,74.0600,182.2400,1.800000
fanout225,VPWR,li1,186.9900,100.6400,1.799945
fanout224,VPWR,li1,186.9900,95.2000,1.799988
fanout223,VPWR,li1,192.2800,95.2000,1.799988
fanout222,VPWR,li1,128.3400,95.2000,1.799932
fanout221,VPWR,li1,126.0400,95.2000,1.799929
fanout220,VPWR,li1,131.5600,29.9200,1.799935
fanout219,VPWR,li1,189.0600,24.4800,1.799979
fanout218,VPWR,li1,185.8400,24.4800,1.799982
fanout217,VPWR,li1,133.4000,35.3600,1.799937
fanout216,VPWR,li1,155.0200,62.5600,1.799984
fanout215,VPWR,li1,136.8500,29.9200,1.799939
fanout214,VPWR,li1,124.6600,35.3600,1.799933
fanout213,VPWR,li1,63.9400,106.0800,1.799977
fanout212,VPWR,li1,122.3600,100.6400,1.799799
fanout211,VPWR,li1,118.6800,127.8400,1.800000
fanout210,VPWR,li1,122.8200,100.6400,1.799799
fanout209,VPWR,li1,126.0400,29.9200,1.799931
fanout208,VPWR,li1,98.9000,35.3600,1.799936
fanout207,VPWR,li1,61.6400,62.5600,1.799955
fanout206,VPWR,li1,76.1300,46.2400,1.799934
fanout205,VPWR,li1,80.0400,29.9200,1.799937
fanout204,VPWR,li1,161.4600,29.9200,1.799957
fanout203,VPWR,li1,84.1800,29.9200,1.799936
fanout202,VPWR,li1,94.7600,29.9200,1.799931
fanout201,VPWR,li1,65.3200,35.3600,1.799953
fanout200,VPWR,li1,132.9400,89.7600,1.799959
fanout199,VPWR,li1,154.1000,35.3600,1.799956
fanout198,VPWR,li1,58.8800,40.8000,1.799838
fanout197,VPWR,li1,165.6000,46.2400,1.799916
fanout196,VPWR,li1,47.3800,46.2400,1.799950
fanout195,VPWR,li1,33.1200,62.5600,1.799970
fanout194,VPWR,li1,33.1200,73.4400,1.799982
fanout193,VPWR,li1,33.1200,84.3200,1.800000
fanout192,VPWR,li1,126.9600,127.8400,1.800000
fanout191,VPWR,li1,208.8400,231.2000,1.799936
fanout190,VPWR,li1,206.5400,225.7600,1.800000
fanout189,VPWR,li1,219.4200,252.9600,1.799781
fanout188,VPWR,li1,226.3200,252.9600,1.799777
fanout187,VPWR,li1,200.1000,269.2800,1.799963
fanout186,VPWR,li1,216.2000,247.5200,1.799940
fanout185,VPWR,li1,201.4800,258.4000,1.799934
fanout184,VPWR,li1,189.0600,269.2800,1.799971
fanout183,VPWR,li1,155.9400,252.9600,1.799904
fanout182,VPWR,li1,174.3400,247.5200,1.799989
fanout181,VPWR,li1,130.6400,258.4000,1.799969
fanout180,VPWR,li1,88.7800,296.4800,1.799885
fanout179,VPWR,li1,132.4800,296.4800,1.799843
fanout178,VPWR,li1,223.5600,165.9200,1.799955
fanout177,VPWR,li1,161.4600,252.9600,1.799904
fanout176,VPWR,li1,182.6200,263.8400,1.799938
fanout175,VPWR,li1,138.4600,46.2400,1.799905
fanout174,VPWR,li1,135.7000,40.8000,1.799808
fanout173,VPWR,li1,169.7400,68.0000,1.799991
fanout172,VPWR,li1,140.7600,35.3600,1.799942
fanout171,VPWR,li1,144.4400,51.6800,1.799962
fanout170,VPWR,li1,144.9000,51.6800,1.799963
fanout169,VPWR,li1,140.7600,51.6800,1.799960
fanout168,VPWR,li1,107.1800,35.3600,1.799935
fanout167,VPWR,li1,109.7100,29.9200,1.799928
fanout166,VPWR,li1,140.7600,46.2400,1.799905
fanout165,VPWR,li1,144.2100,46.2400,1.799905
fanout164,VPWR,li1,102.5800,35.3600,1.799936
fanout163,VPWR,li1,116.8400,204.0000,1.800000
fanout162,VPWR,li1,120.0600,204.0000,1.800000
fanout161,VPWR,li1,104.8800,35.3600,1.799936
fanout160,VPWR,li1,113.6200,40.8000,1.799770
fanout159,VPWR,li1,153.6400,187.6800,1.799990
fanout158,VPWR,li1,115.9200,40.8000,1.799773
fanout157,VPWR,li1,126.0400,40.8000,1.799791
fanout156,VPWR,li1,209.3000,111.5200,1.799968
fanout155,VPWR,li1,133.8600,176.8000,1.799992
fanout154,VPWR,li1,123.2800,40.8000,1.799784
fanout153,VPWR,li1,144.4400,160.4800,1.799818
fanout152,VPWR,li1,95.6800,209.4400,1.799997
fanout151,VPWR,li1,144.4400,155.0400,1.800000
fanout150,VPWR,li1,124.2000,51.6800,1.799947
fanout149,VPWR,li1,210.2200,57.1200,1.799973
fanout148,VPWR,li1,120.0600,176.8000,1.799993
fanout147,VPWR,li1,105.8000,247.5200,1.799994
fanout146,VPWR,li1,116.8400,171.3600,1.799985
fanout145,VPWR,li1,109.9400,100.6400,1.799767
fanout144,VPWR,li1,197.3400,100.6400,1.799933
fanout143,VPWR,li1,197.8000,138.7200,1.799981
fanout142,VPWR,li1,143.0600,78.8800,1.799989
fanout141,VPWR,li1,155.4800,231.2000,1.799988
fanout140,VPWR,li1,153.6400,231.2000,1.799988
fanout139,VPWR,li1,142.1400,78.8800,1.799989
fanout138,VPWR,li1,139.3800,111.5200,1.799963
fanout137,VPWR,li1,59.3400,193.1200,1.799991
fanout136,VPWR,li1,51.9800,73.4400,1.799968
fanout135,VPWR,li1,49.2200,73.4400,1.799969
fanout134,VPWR,li1,57.0400,73.4400,1.799967
fanout133,VPWR,li1,128.8000,73.4400,1.799951
fanout132,VPWR,li1,48.3000,62.5600,1.799959
fanout131,VPWR,li1,41.8600,149.6000,1.799999
fanout130,VPWR,li1,46.0000,62.5600,1.799959
fanout129,VPWR,li1,36.3400,68.0000,1.799975
fanout128,VPWR,li1,42.3200,155.0400,1.800000
fanout127,VPWR,li1,32.6600,68.0000,1.799980
fanout126,VPWR,li1,38.6400,68.0000,1.799973
fanout125,VPWR,li1,40.9400,68.0000,1.799972
fanout124,VPWR,li1,33.1200,51.6800,1.799934
fanout123,VPWR,li1,23.4600,133.2800,1.800000
fanout122,VPWR,li1,29.9000,46.2400,1.799968
fanout121,VPWR,li1,26.6800,138.7200,1.799999
fanout120,VPWR,li1,27.1400,51.6800,1.799950
fanout119,VPWR,li1,26.6800,127.8400,1.800000
fanout118,VPWR,li1,28.5200,127.8400,1.800000
fanout117,VPWR,li1,113.1600,116.9600,1.799952
fanout116,VPWR,li1,110.8600,111.5200,1.799951
fanout115,VPWR,li1,116.3800,116.9600,1.799952
fanout114,VPWR,li1,118.2200,122.4000,1.799980
fanout113,VPWR,li1,116.8400,116.9600,1.799952
fanout112,VPWR,li1,120.9800,127.8400,1.800000
fanout111,VPWR,li1,102.5800,116.9600,1.799952
fanout110,VPWR,li1,33.5800,111.5200,1.799989
fanout109,VPWR,li1,23.0000,106.0800,1.799990
fanout108,VPWR,li1,27.1400,116.9600,1.799983
fanout107,VPWR,li1,40.0200,100.6400,1.799896
fanout106,VPWR,li1,48.3000,100.6400,1.799868
fanout105,VPWR,li1,61.1800,106.0800,1.799978
fanout104,VPWR,li1,166.9800,35.3600,1.799973
fanout103,VPWR,li1,55.6600,106.0800,1.799979
fanout102,VPWR,li1,138.9200,51.6800,1.799959
fanout101,VPWR,li1,144.2100,29.9200,1.799944
fanout100,VPWR,li1,132.0200,51.6800,1.799953
fanout99,VPWR,li1,218.5000,247.5200,1.799937
fanout98,VPWR,li1,215.7400,242.0800,1.799971
fanout97,VPWR,li1,172.0400,258.4000,1.799978
fanout96,VPWR,li1,81.4200,111.5200,1.799966
fanout95,VPWR,li1,188.6000,40.8000,1.799843
fanout94,VPWR,li1,228.6200,182.2400,1.800000
fanout93,VPWR,li1,158.7000,252.9600,1.799904
fanout92,VPWR,li1,157.3200,247.5200,1.799990
fanout91,VPWR,li1,51.5200,106.0800,1.799980
fanout90,VPWR,li1,49.6800,111.5200,1.799981
fanout89,VPWR,li1,113.1600,46.2400,1.799913
fanout88,VPWR,li1,142.1400,24.4800,1.799967
fanout87,VPWR,li1,84.1800,106.0800,1.799973
fanout86,VPWR,li1,86.7100,144.1600,1.800000
fanout85,VPWR,li1,81.8800,100.6400,1.799761
fanout84,VPWR,li1,186.3000,285.6000,1.799983
fanout83,VPWR,li1,184.0000,247.5200,1.799978
fanout82,VPWR,li1,56.8100,57.1200,1.799979
fanout81,VPWR,li1,42.3200,116.9600,1.799976
fanout80,VPWR,li1,55.6600,51.6800,1.799895
fanout79,VPWR,li1,103.0400,242.0800,1.799997
fanout78,VPWR,li1,156.4000,187.6800,1.799990
fanout77,VPWR,li1,127.8800,51.6800,1.799950
fanout76,VPWR,li1,161.9200,24.4800,1.799980
fanout75,VPWR,li1,122.3600,46.2400,1.799908
fanout74,VPWR,li1,131.7900,116.9600,1.799960
fanout73,VPWR,li1,82.8000,111.5200,1.799965
fanout72,VPWR,li1,25.9900,89.7600,1.799979
fanout71,VPWR,li1,30.3600,111.5200,1.799990
fanout70,VPWR,li1,26.6800,89.7600,1.799979
fanout69,VPWR,li1,189.0600,100.6400,1.799943
fanout68,VPWR,li1,105.3400,193.1200,1.799982
fanout67,VPWR,li1,85.3300,62.5600,1.799963
fanout66,VPWR,li1,80.9600,68.0000,1.799974
fanout65,VPWR,li1,48.3000,84.3200,1.800000
fanout64,VPWR,li1,111.7800,122.4000,1.799981
fanout63,VPWR,li1,111.5500,122.4000,1.799981
fanout62,VPWR,li1,74.2900,122.4000,1.799988
fanout61,VPWR,li1,49.9100,78.8800,1.799977
fanout60,VPWR,li1,171.8100,89.7600,1.799982
fanout59,VPWR,li1,51.0600,84.3200,1.800000
fanout58,VPWR,li1,170.6600,165.9200,1.799993
fanout57,VPWR,li1,65.7800,95.2000,1.799859
fanout56,VPWR,li1,67.6200,89.7600,1.799955
fanout55,VPWR,li1,61.6400,89.7600,1.799956
fanout54,VPWR,li1,187.6800,187.6800,1.799974
fanout53,VPWR,li1,141.2200,160.4800,1.799824
fanout52,VPWR,li1,224.4800,214.8800,1.799966
fanout51,VPWR,li1,164.6800,231.2000,1.799987
fanout50,VPWR,li1,160.5400,236.6400,1.799984
fanout49,VPWR,li1,123.2800,176.8000,1.799992
fanout48,VPWR,li1,223.5600,209.4400,1.799966
fanout47,VPWR,li1,178.9400,263.8400,1.799952
fanout46,VPWR,li1,97.5200,35.3600,1.799936
fanout45,VPWR,li1,145.3600,171.3600,1.799981
fanout44,VPWR,li1,143.0600,242.0800,1.799996
fanout43,VPWR,li1,93.8400,29.9200,1.799932
fanout42,VPWR,li1,90.1600,29.9200,1.799934
fanout41,VPWR,li1,139.8400,78.8800,1.799988
fanout40,VPWR,li1,118.2200,29.9200,1.799930
fanout39,VPWR,li1,85.5600,116.9600,1.799952
fanout38,VPWR,li1,43.2400,62.5600,1.799960
fanout37,VPWR,li1,287.9600,182.2400,1.800000
fanout36,VPWR,li1,147.2000,19.0400,1.799932
fanout35,VPWR,li1,217.5800,274.7200,1.799660
fanout34,VPWR,li1,132.0200,19.0400,1.799928
output33,VPWR,li1,296.4700,68.0000,1.799931
output32,VPWR,li1,296.4700,57.1200,1.799934
output31,VPWR,li1,296.4700,46.2400,1.799661
output30,VPWR,li1,265.6500,13.6000,1.800000
output29,VPWR,li1,265.6500,13.6000,1.800000
output28,VPWR,li1,251.3900,13.6000,1.800000
output27,VPWR,li1,233.6800,13.6000,1.800000
output26,VPWR,li1,208.6100,301.9200,1.799996
output25,VPWR,li1,227.2400,301.9200,1.799996
output24,VPWR,li1,208.6100,13.6000,1.800000
output23,VPWR,li1,244.0300,301.9200,1.799996
output22,VPWR,li1,239.8900,301.9200,1.799996
output21,VPWR,li1,213.4400,301.9200,1.799996
output20,VPWR,li1,222.4100,301.9200,1.799996
output19,VPWR,li1,232.0700,301.9200,1.799996
output18,VPWR,li1,241.7300,301.9200,1.799996
output17,VPWR,li1,296.4700,263.8400,1.799587
output16,VPWR,li1,296.4700,252.9600,1.799754
output15,VPWR,li1,296.4700,258.4000,1.799844
output14,VPWR,li1,296.4700,247.5200,1.799903
output13,VPWR,li1,188.1400,13.6000,1.800000
output12,VPWR,li1,296.4700,225.7600,1.800000
output11,VPWR,li1,296.4700,214.8800,1.799929
output10,VPWR,li1,296.4700,193.1200,1.799634
output9,VPWR,li1,296.4700,171.3600,1.799964
output8,VPWR,li1,296.4700,138.7200,1.799928
output7,VPWR,li1,296.4700,155.0400,1.800000
output6,VPWR,li1,297.1600,95.2000,1.799988
output5,VPWR,li1,296.4700,78.8800,1.799927
output4,VPWR,li1,296.4700,84.3200,1.800000
output3,VPWR,li1,296.4700,73.4400,1.799676
output2,VPWR,li1,149.0400,13.6000,1.800000
input1,VPWR,li1,297.8500,19.0400,1.799879
TAP_TAPCELL_ROW_107_1425,VPWR,li1,289.1100,302.2260,1.799996
TAP_TAPCELL_ROW_107_1424,VPWR,li1,276.2300,302.2260,1.799996
TAP_TAPCELL_ROW_107_1423,VPWR,li1,263.3500,302.2260,1.799996
TAP_TAPCELL_ROW_107_1422,VPWR,li1,250.4700,302.2260,1.799996
TAP_TAPCELL_ROW_107_1421,VPWR,li1,237.5900,302.2260,1.799996
TAP_TAPCELL_ROW_107_1420,VPWR,li1,224.7100,302.2260,1.799996
TAP_TAPCELL_ROW_107_1419,VPWR,li1,211.8300,302.2260,1.799996
TAP_TAPCELL_ROW_107_1418,VPWR,li1,198.9500,302.2260,1.799996
TAP_TAPCELL_ROW_107_1417,VPWR,li1,186.0700,302.2260,1.799996
TAP_TAPCELL_ROW_107_1416,VPWR,li1,173.1900,302.2260,1.799995
TAP_TAPCELL_ROW_107_1415,VPWR,li1,160.3100,302.2260,1.799989
TAP_TAPCELL_ROW_107_1414,VPWR,li1,147.4300,302.2260,1.799984
TAP_TAPCELL_ROW_107_1413,VPWR,li1,134.5500,302.2260,1.799979
TAP_TAPCELL_ROW_107_1412,VPWR,li1,121.6700,302.2260,1.799981
TAP_TAPCELL_ROW_107_1411,VPWR,li1,108.7900,302.2260,1.799983
TAP_TAPCELL_ROW_107_1410,VPWR,li1,95.9100,302.2260,1.799985
TAP_TAPCELL_ROW_107_1409,VPWR,li1,83.0300,302.2260,1.799988
TAP_TAPCELL_ROW_107_1408,VPWR,li1,70.1500,302.2260,1.799990
TAP_TAPCELL_ROW_107_1407,VPWR,li1,57.2700,302.2260,1.799992
TAP_TAPCELL_ROW_107_1406,VPWR,li1,44.3900,302.2260,1.799994
TAP_TAPCELL_ROW_107_1405,VPWR,li1,31.5100,302.2260,1.799997
TAP_TAPCELL_ROW_107_1404,VPWR,li1,18.6300,302.2260,1.799998
TAP_TAPCELL_ROW_106_1403,VPWR,li1,276.2300,301.6130,1.799996
TAP_TAPCELL_ROW_106_1402,VPWR,li1,250.4700,301.6130,1.799996
TAP_TAPCELL_ROW_106_1401,VPWR,li1,224.7100,301.6130,1.799996
TAP_TAPCELL_ROW_106_1400,VPWR,li1,198.9500,301.6130,1.799996
TAP_TAPCELL_ROW_106_1399,VPWR,li1,173.1900,301.6130,1.799995
TAP_TAPCELL_ROW_106_1398,VPWR,li1,147.4300,301.6130,1.799984
TAP_TAPCELL_ROW_106_1397,VPWR,li1,121.6700,301.6130,1.799981
TAP_TAPCELL_ROW_106_1396,VPWR,li1,95.9100,301.6130,1.799985
TAP_TAPCELL_ROW_106_1395,VPWR,li1,70.1500,301.6130,1.799990
TAP_TAPCELL_ROW_106_1394,VPWR,li1,44.3900,301.6130,1.799994
TAP_TAPCELL_ROW_106_1393,VPWR,li1,18.6300,301.6130,1.799998
TAP_TAPCELL_ROW_105_1392,VPWR,li1,289.1100,296.7860,1.799616
TAP_TAPCELL_ROW_105_1391,VPWR,li1,263.3500,296.7860,1.799631
TAP_TAPCELL_ROW_105_1390,VPWR,li1,237.5900,296.7860,1.799701
TAP_TAPCELL_ROW_105_1389,VPWR,li1,211.8300,296.7860,1.799778
TAP_TAPCELL_ROW_105_1388,VPWR,li1,186.0700,296.7860,1.799884
TAP_TAPCELL_ROW_105_1387,VPWR,li1,160.3100,296.7860,1.799866
TAP_TAPCELL_ROW_105_1386,VPWR,li1,134.5500,296.7860,1.799844
TAP_TAPCELL_ROW_105_1385,VPWR,li1,108.7900,296.7860,1.799860
TAP_TAPCELL_ROW_105_1384,VPWR,li1,83.0300,296.7860,1.799893
TAP_TAPCELL_ROW_105_1383,VPWR,li1,57.2700,296.7860,1.799931
TAP_TAPCELL_ROW_105_1382,VPWR,li1,31.5100,296.7860,1.799972
TAP_TAPCELL_ROW_104_1381,VPWR,li1,276.2300,296.1730,1.799616
TAP_TAPCELL_ROW_104_1380,VPWR,li1,250.4700,296.1730,1.799659
TAP_TAPCELL_ROW_104_1379,VPWR,li1,224.7100,296.1730,1.799738
TAP_TAPCELL_ROW_104_1378,VPWR,li1,198.9500,296.1730,1.799824
TAP_TAPCELL_ROW_104_1377,VPWR,li1,173.1900,296.1730,1.799915
TAP_TAPCELL_ROW_104_1376,VPWR,li1,147.4300,296.1730,1.799848
TAP_TAPCELL_ROW_104_1375,VPWR,li1,121.6700,296.1730,1.799849
TAP_TAPCELL_ROW_104_1374,VPWR,li1,95.9100,296.1730,1.799875
TAP_TAPCELL_ROW_104_1373,VPWR,li1,70.1500,296.1730,1.799912
TAP_TAPCELL_ROW_104_1372,VPWR,li1,44.3900,296.1730,1.799950
TAP_TAPCELL_ROW_104_1371,VPWR,li1,18.6300,296.1730,1.799985
TAP_TAPCELL_ROW_103_1370,VPWR,li1,289.1100,291.3460,1.799777
TAP_TAPCELL_ROW_103_1369,VPWR,li1,263.3500,291.3460,1.799777
TAP_TAPCELL_ROW_103_1368,VPWR,li1,237.5900,291.3460,1.799788
TAP_TAPCELL_ROW_103_1367,VPWR,li1,211.8300,291.3460,1.799815
TAP_TAPCELL_ROW_103_1366,VPWR,li1,186.0700,291.3460,1.799907
TAP_TAPCELL_ROW_103_1365,VPWR,li1,160.3100,291.3460,1.799949
TAP_TAPCELL_ROW_103_1364,VPWR,li1,134.5500,291.3460,1.799949
TAP_TAPCELL_ROW_103_1363,VPWR,li1,108.7900,291.3460,1.799950
TAP_TAPCELL_ROW_103_1362,VPWR,li1,83.0300,291.3460,1.799955
TAP_TAPCELL_ROW_103_1361,VPWR,li1,57.2700,291.3460,1.799971
TAP_TAPCELL_ROW_103_1360,VPWR,li1,31.5100,291.3460,1.799988
TAP_TAPCELL_ROW_102_1359,VPWR,li1,276.2300,290.7330,1.799777
TAP_TAPCELL_ROW_102_1358,VPWR,li1,250.4700,290.7330,1.799781
TAP_TAPCELL_ROW_102_1357,VPWR,li1,224.7100,290.7330,1.799796
TAP_TAPCELL_ROW_102_1356,VPWR,li1,198.9500,290.7330,1.799849
TAP_TAPCELL_ROW_102_1355,VPWR,li1,173.1900,290.7330,1.799952
TAP_TAPCELL_ROW_102_1354,VPWR,li1,147.4300,290.7330,1.799948
TAP_TAPCELL_ROW_102_1353,VPWR,li1,121.6700,290.7330,1.799949
TAP_TAPCELL_ROW_102_1352,VPWR,li1,95.9100,290.7330,1.799951
TAP_TAPCELL_ROW_102_1351,VPWR,li1,70.1500,290.7330,1.799963
TAP_TAPCELL_ROW_102_1350,VPWR,li1,44.3900,290.7330,1.799979
TAP_TAPCELL_ROW_102_1349,VPWR,li1,18.6300,290.7330,1.799994
TAP_TAPCELL_ROW_101_1348,VPWR,li1,289.1100,285.9060,1.799929
TAP_TAPCELL_ROW_101_1347,VPWR,li1,263.3500,285.9060,1.799935
TAP_TAPCELL_ROW_101_1346,VPWR,li1,237.5900,285.9060,1.799950
TAP_TAPCELL_ROW_101_1345,VPWR,li1,211.8300,285.9060,1.799966
TAP_TAPCELL_ROW_101_1344,VPWR,li1,186.0700,285.9060,1.799983
TAP_TAPCELL_ROW_101_1343,VPWR,li1,160.3100,285.9060,1.799993
TAP_TAPCELL_ROW_101_1342,VPWR,li1,134.5500,285.9060,1.799994
TAP_TAPCELL_ROW_101_1341,VPWR,li1,108.7900,285.9060,1.799996
TAP_TAPCELL_ROW_101_1340,VPWR,li1,83.0300,285.9060,1.799997
TAP_TAPCELL_ROW_101_1339,VPWR,li1,57.2700,285.9060,1.799998
TAP_TAPCELL_ROW_101_1338,VPWR,li1,31.5100,285.9060,1.799999
TAP_TAPCELL_ROW_100_1337,VPWR,li1,276.2300,285.2930,1.799929
TAP_TAPCELL_ROW_100_1336,VPWR,li1,250.4700,285.2930,1.799942
